1140.02	10.907	0.5799999999999272
1140.6	10.894	0.5800000000001546
1141.18	10.898	0.5899999999999181
1141.77	10.913	0.5799999999999272
1142.35	10.891	0.5900000000001455
1142.94	10.883	0.5799999999999272
1143.52	10.882	0.5799999999999272
1144.1	10.869	0.5900000000001455
1144.69	10.853	0.5799999999999272
1145.27	10.841	0.5899999999999181
1145.86	10.837	0.5800000000001546
1146.44	10.834	0.5899999999999181
1147.03	10.814	0.5799999999999272
1147.61	10.811	0.5800000000001546
1148.19	10.813	0.5899999999999181
1148.78	10.821	0.5799999999999272
1149.36	10.824	0.5800000000001546
1149.94	10.832	0.5899999999999181
1150.53	10.828	0.5799999999999272
1151.11	10.836	0.5900000000001455
1151.7	10.843	0.5799999999999272
1152.28	10.836	0.5899999999999181
1152.87	10.833	0.5800000000001546
1153.45	10.832	0.5799999999999272
1154.03	10.835	0.5899999999999181
1154.62	10.831	0.5800000000001546
1155.2	10.827	0.5899999999999181
1155.79	10.828	0.5799999999999272
1156.37	10.828	0.5800000000001546
1156.95	10.827	0.5899999999999181
1157.54	10.829	0.5799999999999272
1158.12	10.828	0.5900000000001455
1158.71	10.831	0.5799999999999272
1159.29	10.832	0.5900000000001455
1159.88	10.828	0.5799999999999272
1160.46	10.832	0.5799999999999272
1161.04	10.833	0.5900000000001455
1161.63	10.835	0.5799999999999272
1162.21	10.84	0.5899999999999181
1162.8	10.845	0.5800000000001546
1163.38	10.838	0.5799999999999272
1163.96	10.838	0.5899999999999181
1164.55	10.835	0.5800000000001546
1165.13	10.84	0.5899999999999181
1165.72	10.85	0.5799999999999272
1166.3	10.852	0.5800000000001546
1166.88	10.86	0.5899999999999181
1167.47	10.866	0.5799999999999272
1168.05	10.869	0.5900000000001455
1168.64	10.868	0.5799999999999272
1169.22	10.864	0.5799999999999272
1169.8	10.868	0.5900000000001455
1170.39	10.873	0.5799999999999272
1170.97	10.875	0.5899999999999181
1171.56	10.873	0.5800000000001546
1172.14	10.867	0.5799999999999272
1172.72	10.864	0.5899999999999181
1173.31	10.863	0.5800000000001546
1173.89	10.86	0.5899999999999181
1174.48	10.859	0.5799999999999272
1175.06	10.861	0.5900000000001455
1175.65	10.865	0.5799999999999272
1176.23	10.869	0.5799999999999272
1176.81	10.868	0.5900000000001455
1177.4	10.877	0.5799999999999272
1177.98	10.877	0.5799999999999272
1178.56	10.884	0.5900000000001455
1179.15	10.888	0.5799999999999272
1179.73	10.897	0.5899999999999181
1180.32	10.898	0.5800000000001546
1180.9	10.9	0.5799999999999272
1181.48	10.901	0.5899999999999181
1182.07	10.904	0.5800000000001546
1182.65	10.903	0.5899999999999181
1183.24	10.915	0.5799999999999272
1183.82	10.915	0.5900000000001455
1184.41	10.918	0.5799999999999272
1184.99	10.922	0.5799999999999272
1185.57	10.924	0.5900000000001455
1186.16	10.928	0.5799999999999272
1186.74	10.934	0.5899999999999181
1187.33	10.935	0.5800000000001546
1187.91	10.94	0.5799999999999272
1188.49	10.941	0.5899999999999181
1189.08	10.945	0.5800000000001546
1189.66	10.953	0.5899999999999181
1190.25	10.96	0.5799999999999272
1190.83	10.969	0.5800000000001546
1191.41	10.971	0.5899999999999181
1192.0	10.976	0.5799999999999272
